Time,x1,x2,y1,y2
285,0.15610870377750616,0.1573152160620922,-3.3622184184298467,-3.5630698789397117
286,0.22722791334105236,0.14546201447511303,-3.370581383272082,-3.576144260642318
287,0.2899116351600655,0.13501472751139895,-3.400151515855855,-3.585684114390073
288,0.3403404762449799,0.12660992066883792,-3.444400313765093,-3.592777523918351
289,0.37721510821640497,0.12046414867720141,-3.4980587898023465,-3.5983026537595446
290,0.40039331618442225,0.11660111401812868,-3.557064791967494,-3.602936529246612
291,0.4102284851358261,0.11496191919385516,-3.6182275425408177,-3.60721094666586
292,0.407278011418699,0.1154536648130882,-3.678913252112796,-3.611564870918619
293,0.3921933657822926,0.11796777241768283,-3.7367985893189974,-3.6163855238987344
294,0.3657066409724157,0.12238222655007572,-3.7896772483060124,-3.622040623248225
295,0.32868439716259107,0.1285526005147644,-3.835297536395161,-3.6289054510799845
296,0.28225397009468967,0.13629100502154706,-3.871215345447064,-3.6373873587503374
297,0.22803878785985432,0.1453268687220585,-3.8946622265022737,-3.6479477544189214
298,0.1685797222126223,0.15523671299079062,-3.9024675659121884,-3.6611150736935274
299,0.10806537643023692,0.16532243728194526,-3.8911846706987334,-3.6774637654034974
300,0.0534556357605679,0.1744240607215571,-3.857861916447299,-3.6974857669509777
301,0.015514589906243364,0.18074756836023934,-3.8024403286161412,-3.7211909074262546
302,0.007139306610493211,0.18214344890871312,-3.732480474166551,-3.7473190923365167
303,0.034846304826643415,0.17752561587539384,-3.6655800398599654,-3.7729373738899104
304,0.09054826775172739,0.16824195539331946,-3.619744080531021,-3.7950449096157546
305,0.15856032216839594,0.15690661299718314,-3.6016834696259865,-3.812523220606993
306,0.22637530731068378,0.14560411548009103,-3.608748217798427,-3.825813971754439
307,0.2869281939617249,0.13551196771083085,-3.6353292421156036,-3.835852010213001
308,0.33681974677841964,0.1271967089129206,-3.676029229934956,-3.843536888089246
309,0.37459159944370196,0.12090140013906218,-3.726413948071011,-3.8496076442469866
310,0.3997300507404113,0.11671165825873221,-3.7829335323317137,-3.854655922717885
311,0.41216627116850396,0.11463895485526455,-3.8426721100760046,-3.859167702275166
312,0.4120420678502356,0.11465965540829715,-3.9031070663260947,-3.863563418748215
313,0.39961492575734386,0.11673084575589886,-3.9619060715087326,-3.8682317937323463
314,0.37524627854187137,0.12079228695609785,-4.016750764847752,-3.8735592206900282
315,0.3394588424154512,0.12675685964033967,-4.0651696442061,-3.8799576166438614
316,0.29308120042614233,0.13448646663402875,-4.104367013381156,-3.887892930960676
317,0.23753656601774864,0.14374390569667006,-4.131051884662819,-3.8979136615918337
318,0.17539015133635608,0.1541016414708332,-4.141326865056611,-3.9106693740360345
319,0.11133047570401784,0.16477825406996707,-4.130871978804007,-3.92688006425261
320,0.05363722452064606,0.17439379592822826,-4.096118624927558,-3.9471404990707866
321,0.01506935861407454,0.18082177357555712,-4.037770165446385,-3.9713334514874465
322,0.009016391936670826,0.1818306013545333,-3.9663891172093013,-3.997698502028819
323,0.03859696987112034,0.17690050503501376,-3.901463929080563,-4.022987575886098
324,0.09293298206148669,0.16784450300859227,-3.8582906842081455,-4.044651325869447
325,0.15759588112147715,0.15706735317157525,-3.840808083966288,-4.062033301750212
